is_usable,primary_label,qc_file,relevance,specificity,coherence,completeness,rand_id_in_org
False,unusable,interim/qc/3184_q31.json,1,1,1,1,80045
False,unusable,interim/qc/3184_q35.json,1,1,1,1,80045
False,unusable,interim/qc/3185_q31.json,2,1,4,1,58485
False,unusable,interim/qc/3185_q35.json,1,1,1,1,58485
True,acceptable,interim/qc/3186_q31.json,4,3,4,3,78219
False,unusable,interim/qc/3186_q35.json,2,1,4,2,78219
False,unusable,interim/qc/3187_q31.json,1,1,1,1,77310
False,unusable,interim/qc/3187_q35.json,1,1,4,1,77310
True,acceptable,interim/qc/3188_q31.json,4,3,4,3,20070
False,unusable,interim/qc/3188_q35.json,1,1,4,1,20070
False,unusable,interim/qc/3189_q31.json,1,1,4,1,63533
False,unusable,interim/qc/3189_q35.json,1,1,3,1,63533
False,unusable,interim/qc/318_q31.json,2,1,3,1,38310
True,acceptable,interim/qc/318_q35.json,3,2,4,2,38310
False,unusable,interim/qc/3190_q31.json,1,1,1,1,54214
False,unusable,interim/qc/3190_q35.json,1,1,1,1,54214
False,unusable,interim/qc/3191_q31.json,2,1,3,1,82875
False,unusable,interim/qc/3191_q35.json,1,1,3,1,82875
False,unusable,interim/qc/3192_q31.json,1,1,4,1,11996
False,unusable,interim/qc/3192_q35.json,1,1,3,1,11996
True,acceptable,interim/qc/3193_q31.json,3,3,3,2,58415
False,unusable,interim/qc/3193_q35.json,1,1,1,1,58415
False,unusable,interim/qc/3194_q31.json,1,1,1,1,32795
False,unusable,interim/qc/3194_q35.json,1,1,1,1,32795
False,unusable,interim/qc/3195_q31.json,2,1,3,1,84189
False,unusable,interim/qc/3195_q35.json,1,1,2,1,84189
True,acceptable,interim/qc/3196_q31.json,4,3,4,3,79299
True,acceptable,interim/qc/3196_q35.json,4,3,4,3,79299
True,acceptable,interim/qc/3197_q31.json,4,3,3,2,99142
True,needs_review,interim/qc/3197_q35.json,3,2,2,2,99142
True,needs_review,interim/qc/3198_q31.json,3,2,2,2,80690
False,unusable,interim/qc/3198_q35.json,1,1,4,1,80690
False,unusable,interim/qc/3199_q31.json,1,1,1,1,42072
False,unusable,interim/qc/3199_q35.json,1,1,1,1,42072
False,unusable,interim/qc/319_q31.json,1,1,1,1,34265
False,unusable,interim/qc/319_q35.json,1,1,1,1,34265
False,unusable,interim/qc/31_q31.json,1,1,1,1,32081
False,unusable,interim/qc/31_q35.json,1,1,1,1,32081
True,needs_review,interim/qc/3200_q31.json,2,1,2,1,94500
False,unusable,interim/qc/3200_q35.json,1,1,1,1,94500
False,unusable,interim/qc/3201_q31.json,1,1,1,1,86628
False,unusable,interim/qc/3201_q35.json,1,1,1,1,86628
False,unusable,interim/qc/3202_q31.json,2,1,4,1,53971
False,unusable,interim/qc/3202_q35.json,2,1,4,1,53971
False,unusable,interim/qc/3203_q31.json,2,2,4,1,52696
False,unusable,interim/qc/3203_q35.json,2,1,2,1,52696
True,acceptable,interim/qc/3204_q31.json,4,3,4,3,29393
False,unusable,interim/qc/3204_q35.json,2,1,4,1,29393
True,acceptable,interim/qc/3205_q31.json,4,3,3,3,49045
True,acceptable,interim/qc/3205_q35.json,4,3,4,3,49045
True,needs_review,interim/qc/3206_q31.json,3,2,2,2,95714
True,needs_review,interim/qc/3206_q35.json,3,2,2,2,95714
False,unusable,interim/qc/3207_q31.json,1,1,3,1,12678
True,acceptable,interim/qc/3207_q35.json,4,2,4,2,12678
True,acceptable,interim/qc/3208_q31.json,4,3,3,3,46544
True,acceptable,interim/qc/3208_q35.json,4,3,4,3,46544
True,acceptable,interim/qc/3209_q31.json,4,3,3,2,84582
True,acceptable,interim/qc/3209_q35.json,4,2,3,2,84582
True,acceptable,interim/qc/320_q31.json,4,3,4,4,12433
True,acceptable,interim/qc/320_q35.json,4,4,4,4,12433
True,needs_review,interim/qc/3210_q31.json,2,1,2,2,19101
True,needs_review,interim/qc/3210_q35.json,3,1,2,1,19101
True,acceptable,interim/qc/3211_q31.json,4,4,4,4,14089
False,unusable,interim/qc/3211_q35.json,4,3,4,1,14089
False,unusable,interim/qc/3212_q31.json,4,3,4,1,21811
False,unusable,interim/qc/3212_q35.json,1,1,4,1,21811
False,unusable,interim/qc/3213_q31.json,1,1,1,1,90681
False,unusable,interim/qc/3213_q35.json,1,1,1,1,90681
True,acceptable,interim/qc/3214_q31.json,3,2,4,2,69168
True,acceptable,interim/qc/3214_q35.json,4,3,4,3,69168
False,unusable,interim/qc/3215_q31.json,1,1,1,1,45019
True,acceptable,interim/qc/3215_q35.json,3,2,3,2,45019
True,acceptable,interim/qc/3216_q31.json,4,3,3,3,91633
True,acceptable,interim/qc/3216_q35.json,4,2,3,2,91633
False,unusable,interim/qc/3217_q31.json,1,1,1,1,89644
False,unusable,interim/qc/3217_q35.json,1,1,1,1,89644
True,acceptable,interim/qc/3218_q31.json,4,4,4,4,46781
True,acceptable,interim/qc/3218_q35.json,4,4,4,4,46781
True,acceptable,interim/qc/3219_q31.json,4,3,4,3,24753
True,acceptable,interim/qc/3219_q35.json,4,2,4,3,24753
True,acceptable,interim/qc/321_q31.json,4,3,4,3,26843
True,acceptable,interim/qc/321_q35.json,4,2,4,2,26843
True,needs_review,interim/qc/3220_q31.json,3,2,4,2,17754
False,unusable,interim/qc/3220_q35.json,1,1,4,1,17754
False,unusable,interim/qc/3221_q31.json,1,1,4,1,19052
True,acceptable,interim/qc/3221_q35.json,4,3,4,3,19052
True,needs_review,interim/qc/3222_q31.json,2,1,2,1,51286
True,needs_review,interim/qc/3222_q35.json,2,1,3,2,51286
True,acceptable,interim/qc/3223_q31.json,4,3,3,3,37239
False,unusable,interim/qc/3223_q35.json,1,1,3,1,37239
True,needs_review,interim/qc/3224_q31.json,3,1,4,2,23404
True,acceptable,interim/qc/3224_q35.json,3,2,3,2,23404
True,acceptable,interim/qc/3225_q31.json,4,3,4,3,42672
False,unusable,interim/qc/3225_q35.json,1,1,4,1,42672
False,unusable,interim/qc/3226_q31.json,1,1,4,1,36671
False,unusable,interim/qc/3226_q35.json,1,1,4,1,36671
True,acceptable,interim/qc/3227_q31.json,4,3,4,3,49195
,acceptable,interim/qc/3227_q35.json,4,3,4,3,49195
False,unusable,interim/qc/3228_q31.json,1,1,4,1,63320
False,unusable,interim/qc/3228_q35.json,1,1,4,1,63320
True,acceptable,interim/qc/3229_q31.json,4,4,4,4,55789
True,acceptable,interim/qc/3229_q35.json,4,4,4,4,55789
True,acceptable,interim/qc/322_q31.json,4,3,4,3,73043
True,acceptable,interim/qc/322_q35.json,4,2,3,2,73043
False,unusable,interim/qc/3230_q31.json,2,1,2,1,68840
False,unusable,interim/qc/3230_q35.json,1,1,4,1,68840
True,acceptable,interim/qc/3231_q31.json,4,3,4,3,35308
False,unusable,interim/qc/3231_q35.json,2,1,4,1,35308
True,acceptable,interim/qc/3232_q31.json,4,3,4,3,56895
,acceptable,interim/qc/3232_q35.json,4,3,4,3,56895
True,acceptable,interim/qc/3233_q31.json,3,2,3,2,49461
False,unusable,interim/qc/3233_q35.json,1,1,4,1,49461
True,needs_review,interim/qc/3234_q31.json,4,2,3,2,50768
True,needs_review,interim/qc/3234_q35.json,4,2,2,2,50768
True,needs_review,interim/qc/3235_q31.json,3,1,3,2,58970
True,acceptable,interim/qc/3235_q35.json,3,2,3,2,58970
False,unusable,interim/qc/3236_q31.json,1,1,1,1,28076
False,unusable,interim/qc/3236_q35.json,1,1,1,1,28076
True,acceptable,interim/qc/3237_q31.json,4,3,4,3,59948
False,unusable,interim/qc/3237_q35.json,1,1,4,1,59948
True,acceptable,interim/qc/3238_q31.json,4,3,3,3,75039
True,acceptable,interim/qc/3238_q35.json,4,3,4,3,75039
False,unusable,interim/qc/3239_q31.json,2,2,4,1,54990
False,unusable,interim/qc/3239_q35.json,2,1,4,1,54990
True,acceptable,interim/qc/323_q31.json,4,4,4,4,11051
True,acceptable,interim/qc/323_q35.json,4,3,4,3,11051
False,unusable,interim/qc/3240_q31.json,1,1,1,1,33231
False,unusable,interim/qc/3240_q35.json,1,1,1,1,33231
False,unusable,interim/qc/3241_q31.json,3,3,4,1,28255
False,unusable,interim/qc/3241_q35.json,1,1,4,1,28255
False,unusable,interim/qc/3242_q31.json,1,1,2,1,84973
False,unusable,interim/qc/3242_q35.json,1,1,4,1,84973
True,unusable,interim/qc/3243_q31.json,4,3,4,3,13443
False,unusable,interim/qc/3243_q35.json,2,3,4,1,13443
False,unusable,interim/qc/3244_q31.json,1,1,1,1,83666
False,unusable,interim/qc/3244_q35.json,1,1,1,1,83666
False,unusable,interim/qc/3245_q31.json,2,2,3,1,14771
False,unusable,interim/qc/3245_q35.json,1,1,1,1,14771
False,unusable,interim/qc/3246_q31.json,1,1,2,1,53717
True,needs_review,interim/qc/3246_q35.json,3,2,4,2,53717
False,unusable,interim/qc/3247_q31.json,1,1,1,1,53639
False,unusable,interim/qc/3247_q35.json,1,1,1,1,53639
False,unusable,interim/qc/3248_q31.json,1,1,3,1,10834
False,unusable,interim/qc/3248_q35.json,1,1,2,1,10834
True,needs_review,interim/qc/3249_q31.json,3,2,2,2,72322
True,acceptable,interim/qc/3249_q35.json,3,2,3,2,72322
True,acceptable,interim/qc/324_q31.json,4,4,4,3,57064
,acceptable,interim/qc/324_q35.json,4,3,4,3,57064
False,unusable,interim/qc/3250_q31.json,1,1,4,1,95016
True,acceptable,interim/qc/3250_q35.json,4,3,4,3,95016
False,unusable,interim/qc/3251_q31.json,1,2,4,1,81341
False,unusable,interim/qc/3251_q35.json,1,1,4,1,81341
True,acceptable,interim/qc/3252_q31.json,3,1,4,2,46677
False,unusable,interim/qc/3252_q35.json,2,1,4,1,46677
False,unusable,interim/qc/3253_q31.json,1,3,4,3,12908
False,unusable,interim/qc/3253_q35.json,1,1,2,1,12908
True,acceptable,interim/qc/3254_q31.json,4,2,3,2,13912
False,unusable,interim/qc/3254_q35.json,1,1,1,1,13912
True,acceptable,interim/qc/3255_q31.json,4,3,3,3,81178
True,needs_review,interim/qc/3255_q35.json,3,2,2,2,81178
False,unusable,interim/qc/3256_q31.json,1,1,3,1,49495
False,unusable,interim/qc/3256_q35.json,1,1,4,1,49495
False,unusable,interim/qc/3257_q31.json,2,1,4,1,24675
False,unusable,interim/qc/3257_q35.json,1,1,1,1,24675
True,acceptable,interim/qc/3258_q31.json,4,3,4,3,50957
False,unusable,interim/qc/3258_q35.json,1,1,4,1,50957
True,acceptable,interim/qc/3259_q31.json,4,4,4,3,84982
False,unusable,interim/qc/3259_q35.json,1,1,4,1,84982
True,acceptable,interim/qc/325_q31.json,4,3,4,3,73581
False,unusable,interim/qc/325_q35.json,1,1,1,1,73581
False,unusable,interim/qc/3260_q31.json,1,1,1,1,41206
False,unusable,interim/qc/3260_q35.json,1,1,2,1,41206
False,unusable,interim/qc/3261_q31.json,1,2,4,2,97630
False,unusable,interim/qc/3261_q35.json,1,1,4,1,97630
True,acceptable,interim/qc/3262_q31.json,4,2,4,2,57235
True,acceptable,interim/qc/3262_q35.json,4,3,4,3,57235
False,unusable,interim/qc/3263_q31.json,1,1,1,1,79831
False,unusable,interim/qc/3263_q35.json,1,1,3,1,79831
False,unusable,interim/qc/3264_q31.json,1,1,2,1,28260
False,unusable,interim/qc/3264_q35.json,1,1,1,1,28260
True,acceptable,interim/qc/3265_q31.json,4,3,3,3,35148
True,acceptable,interim/qc/3265_q35.json,4,2,3,2,35148
False,unusable,interim/qc/3266_q31.json,1,1,3,1,86882
False,unusable,interim/qc/3266_q35.json,1,1,1,1,86882
True,acceptable,interim/qc/3267_q31.json,4,3,4,3,21432
True,acceptable,interim/qc/3267_q35.json,4,2,4,3,21432
False,unusable,interim/qc/3268_q31.json,1,1,4,1,96326
False,unusable,interim/qc/3268_q35.json,1,1,1,1,96326
True,acceptable,interim/qc/3269_q31.json,3,1,4,2,68352
True,acceptable,interim/qc/3269_q35.json,4,2,4,2,68352
True,acceptable,interim/qc/326_q31.json,4,2,4,2,60765
True,acceptable,interim/qc/326_q35.json,3,2,4,2,60765
False,unusable,interim/qc/3270_q31.json,1,1,1,1,23744
False,unusable,interim/qc/3270_q35.json,1,1,4,1,23744
True,needs_review,interim/qc/3271_q31.json,2,1,4,1,47130
False,unusable,interim/qc/3271_q35.json,1,1,2,1,47130
False,unusable,interim/qc/3272_q31.json,1,1,1,1,70677
False,unusable,interim/qc/3272_q35.json,1,1,1,1,70677
True,acceptable,interim/qc/3273_q31.json,3,2,2,2,26709
True,acceptable,interim/qc/3273_q35.json,4,2,3,2,26709
True,acceptable,interim/qc/3274_q31.json,4,3,3,3,10703
True,acceptable,interim/qc/3274_q35.json,4,2,3,2,10703
True,acceptable,interim/qc/3275_q31.json,4,2,3,3,65181
,acceptable,interim/qc/3275_q35.json,4,2,4,2,65181
True,acceptable,interim/qc/3276_q31.json,4,3,4,3,45995
True,acceptable,interim/qc/3276_q35.json,4,2,3,3,45995
False,unusable,interim/qc/3277_q31.json,2,1,2,1,77986
True,needs_review,interim/qc/3277_q35.json,2,1,4,1,77986
True,acceptable,interim/qc/3278_q31.json,4,3,4,2,32389
True,acceptable,interim/qc/3278_q35.json,4,2,3,2,32389
False,unusable,interim/qc/3279_q31.json,1,1,3,1,33171
False,unusable,interim/qc/3279_q35.json,1,1,3,1,33171
True,acceptable,interim/qc/327_q31.json,4,3,3,3,45189
True,acceptable,interim/qc/327_q35.json,4,3,3,3,45189
False,unusable,interim/qc/3280_q31.json,2,2,4,2,32200
False,unusable,interim/qc/3280_q35.json,2,2,4,2,32200
True,acceptable,interim/qc/3281_q31.json,4,2,3,3,85191
True,acceptable,interim/qc/3281_q35.json,4,3,3,3,85191
True,acceptable,interim/qc/3282_q31.json,3,2,4,2,97522
False,needs_review,interim/qc/3282_q35.json,2,1,3,2,97522
True,acceptable,interim/qc/3283_q31.json,3,2,3,2,30705
True,acceptable,interim/qc/3283_q35.json,4,2,4,2,30705
False,unusable,interim/qc/3284_q31.json,1,1,4,3,83610
False,unusable,interim/qc/3284_q35.json,1,1,4,2,83610
True,needs_review,interim/qc/3285_q31.json,3,2,2,2,13121
False,unusable,interim/qc/3285_q35.json,1,1,4,1,13121
False,unusable,interim/qc/3286_q31.json,1,1,2,1,52838
False,unusable,interim/qc/3286_q35.json,1,1,1,1,52838
False,unusable,interim/qc/3287_q31.json,1,1,1,1,61718
False,unusable,interim/qc/3287_q35.json,1,1,2,1,61718
True,acceptable,interim/qc/3288_q31.json,4,3,4,3,93943
False,unusable,interim/qc/3288_q35.json,1,1,4,1,93943
True,needs_review,interim/qc/3289_q31.json,3,2,2,2,51559
False,unusable,interim/qc/3289_q35.json,1,1,4,1,51559
False,unusable,interim/qc/328_q31.json,1,1,1,1,51554
False,unusable,interim/qc/328_q35.json,1,1,1,1,51554
True,needs_review,interim/qc/3290_q31.json,2,1,3,1,52187
True,acceptable,interim/qc/3290_q35.json,4,2,3,2,52187
False,unusable,interim/qc/3291_q31.json,1,1,3,1,40772
False,unusable,interim/qc/3291_q35.json,2,1,4,1,40772
False,unusable,interim/qc/3292_q31.json,1,1,1,1,13241
False,unusable,interim/qc/3292_q35.json,1,1,4,1,13241
False,unusable,interim/qc/3293_q31.json,1,1,2,1,49463
False,unusable,interim/qc/3293_q35.json,1,1,4,1,49463
True,acceptable,interim/qc/3294_q31.json,4,3,4,3,16144
True,acceptable,interim/qc/3294_q35.json,4,2,4,2,16144
True,acceptable,interim/qc/3295_q31.json,4,2,3,2,65486
True,needs_review,interim/qc/3295_q35.json,3,2,3,2,65486
True,needs_review,interim/qc/3296_q31.json,3,2,2,2,36906
True,needs_review,interim/qc/3296_q35.json,3,2,2,2,36906
False,unusable,interim/qc/3297_q31.json,1,1,1,1,77654
False,unusable,interim/qc/3297_q35.json,2,1,1,1,77654
True,needs_review,interim/qc/3298_q31.json,3,2,2,2,97138
True,acceptable,interim/qc/3298_q35.json,3,2,2,2,97138
False,unusable,interim/qc/3299_q31.json,2,3,4,2,68341
False,unusable,interim/qc/3299_q35.json,2,1,4,1,68341
False,unusable,interim/qc/329_q31.json,1,1,1,1,72222
False,unusable,interim/qc/32_q35.json,1,1,1,1,20826
True,acceptable,interim/qc/3300_q31.json,4,3,4,3,37436
,acceptable,interim/qc/3300_q35.json,4,3,4,3,37436
True,acceptable,interim/qc/3301_q31.json,4,3,4,3,60794
False,unusable,interim/qc/3301_q35.json,2,1,4,1,60794
False,unusable,interim/qc/3302_q31.json,1,1,4,1,32588
False,unusable,interim/qc/3302_q35.json,2,1,4,1,32588
True,acceptable,interim/qc/3303_q31.json,4,2,3,2,78555
True,needs_review,interim/qc/3303_q35.json,3,2,2,2,78555
True,acceptable,interim/qc/3304_q31.json,3,2,3,2,91183
True,needs_review,interim/qc/3304_q35.json,3,2,2,2,91183
True,needs_review,interim/qc/3305_q31.json,3,2,2,2,71754
True,acceptable,interim/qc/3305_q35.json,3,2,3,2,71754
True,needs_review,interim/qc/3306_q31.json,4,3,2,2,69907
False,unusable,interim/qc/3306_q35.json,1,1,1,1,69907
False,unusable,interim/qc/3307_q31.json,1,1,1,1,57935
False,unusable,interim/qc/3307_q35.json,1,1,1,1,57935
False,unusable,interim/qc/3308_q31.json,1,1,2,1,22556
True,acceptable,interim/qc/3308_q35.json,4,2,3,2,22556
True,acceptable,interim/qc/3309_q31.json,3,2,3,2,21172
True,acceptable,interim/qc/3309_q35.json,4,2,3,2,21172
False,unusable,interim/qc/330_q31.json,1,1,1,1,13623
False,unusable,interim/qc/330_q35.json,1,1,1,1,13623
False,unusable,interim/qc/3310_q31.json,1,1,1,1,81485
False,unusable,interim/qc/3310_q35.json,1,1,1,1,81485
True,needs_review,interim/qc/3311_q31.json,3,2,2,2,67337
True,acceptable,interim/qc/3311_q35.json,3,2,3,2,67337
True,needs_review,interim/qc/3312_q31.json,1,1,1,1,79083
False,unusable,interim/qc/3312_q35.json,1,1,1,1,79083
True,acceptable,interim/qc/3313_q31.json,3,2,3,2,90609
True,acceptable,interim/qc/3313_q35.json,3,2,3,2,90609
True,acceptable,interim/qc/3314_q31.json,4,4,4,4,70976
False,unusable,interim/qc/3314_q35.json,4,4,4,1,70976
True,acceptable,interim/qc/3315_q31.json,4,3,4,3,42777
False,unusable,interim/qc/3315_q35.json,1,1,4,1,42777
False,unusable,interim/qc/3316_q31.json,1,1,4,1,48231
False,unusable,interim/qc/3316_q35.json,2,1,4,1,48231
False,unusable,interim/qc/3317_q31.json,1,1,2,1,57695
False,unusable,interim/qc/3317_q35.json,1,1,2,1,57695
False,unusable,interim/qc/3318_q31.json,1,1,2,1,77209
False,unusable,interim/qc/3318_q35.json,1,1,2,1,77209
False,unusable,interim/qc/3319_q31.json,2,2,4,2,35594
False,unusable,interim/qc/3319_q35.json,2,1,4,2,35594
False,unusable,interim/qc/331_q31.json,1,1,1,1,92773
True,acceptable,interim/qc/331_q35.json,4,4,4,4,92773
False,unusable,interim/qc/3320_q31.json,1,1,2,1,89186
False,unusable,interim/qc/3320_q35.json,1,1,1,1,89186
True,acceptable,interim/qc/3321_q31.json,4,4,4,4,71489
True,acceptable,interim/qc/3321_q35.json,4,3,4,3,71489
False,unusable,interim/qc/3322_q31.json,1,1,1,1,28785
False,unusable,interim/qc/3322_q35.json,2,1,4,1,28785
True,acceptable,interim/qc/3323_q31.json,3,1,4,2,73515
True,acceptable,interim/qc/3323_q35.json,3,1,4,2,73515
False,unusable,interim/qc/3324_q31.json,1,1,1,1,62509
False,unusable,interim/qc/3324_q35.json,1,1,1,1,62509
True,acceptable,interim/qc/3325_q31.json,4,4,4,4,82640
True,acceptable,interim/qc/3325_q35.json,4,4,4,3,82640
True,acceptable,interim/qc/3326_q31.json,4,3,3,3,75514
True,acceptable,interim/qc/3326_q35.json,4,3,3,3,75514
True,acceptable,interim/qc/3327_q31.json,3,2,4,2,28099
False,unusable,interim/qc/3327_q35.json,1,1,1,1,28099
True,needs_review,interim/qc/3328_q31.json,2,1,4,2,90860
True,acceptable,interim/qc/3328_q35.json,3,1,4,2,90860
True,acceptable,interim/qc/3329_q31.json,3,2,3,2,53785
True,acceptable,interim/qc/3329_q35.json,4,2,4,2,53785
False,unusable,interim/qc/332_q31.json,1,1,1,1,32283
False,unusable,interim/qc/332_q35.json,1,1,4,1,32283
False,unusable,interim/qc/3330_q31.json,4,3,4,2,36027
False,unusable,interim/qc/3330_q35.json,2,1,4,1,36027
False,unusable,interim/qc/3331_q31.json,1,1,3,1,41509
False,unusable,interim/qc/3331_q35.json,1,1,4,2,41509
True,acceptable,interim/qc/3332_q31.json,3,2,4,2,97736
False,unusable,interim/qc/3332_q35.json,2,1,3,1,97736
True,needs_review,interim/qc/3333_q31.json,3,1,2,2,64770
True,needs_review,interim/qc/3333_q35.json,3,2,2,2,64770
True,acceptable,interim/qc/3334_q31.json,3,2,3,2,91536
True,acceptable,interim/qc/3334_q35.json,4,2,3,2,91536
False,unusable,interim/qc/3335_q31.json,2,1,4,1,26572
True,needs_review,interim/qc/3335_q35.json,2,2,3,2,26572
True,acceptable,interim/qc/3336_q31.json,4,3,3,3,72595
True,acceptable,interim/qc/3336_q35.json,4,3,4,3,72595
True,acceptable,interim/qc/3337_q31.json,4,3,4,3,54617
True,needs_review,interim/qc/3337_q35.json,4,2,2,2,54617
True,acceptable,interim/qc/3338_q31.json,4,2,4,2,70313
False,unusable,interim/qc/3338_q35.json,1,1,1,1,70313
False,unusable,interim/qc/3339_q31.json,1,1,2,1,75169
False,unusable,interim/qc/3339_q35.json,1,1,2,1,75169
True,acceptable,interim/qc/333_q31.json,4,3,4,3,86231
False,unusable,interim/qc/333_q35.json,1,1,1,1,86231
False,unusable,interim/qc/3340_q31.json,1,1,4,1,55005
False,unusable,interim/qc/3340_q35.json,1,1,1,1,55005
False,unusable,interim/qc/3341_q31.json,2,1,2,1,12404
False,unusable,interim/qc/3341_q35.json,1,1,1,1,12404
False,unusable,interim/qc/3342_q31.json,1,1,1,1,56978
False,unusable,interim/qc/3342_q35.json,1,1,1,1,56978
True,acceptable,interim/qc/3343_q31.json,3,2,4,2,64762
True,acceptable,interim/qc/3343_q35.json,3,1,3,2,64762
True,acceptable,interim/qc/3344_q31.json,4,3,4,3,68032
False,unusable,interim/qc/3344_q35.json,1,1,4,1,68032
False,unusable,interim/qc/3345_q31.json,1,1,1,1,76786
False,unusable,interim/qc/3345_q35.json,1,1,1,1,76786
False,unusable,interim/qc/3346_q31.json,2,1,4,1,98812
True,acceptable,interim/qc/3346_q35.json,4,2,4,2,98812
False,unusable,interim/qc/3347_q31.json,1,1,3,1,82543
True,needs_review,interim/qc/3347_q35.json,2,1,3,2,82543
False,unusable,interim/qc/3348_q31.json,1,1,3,1,45581
True,acceptable,interim/qc/3348_q35.json,3,2,4,2,45581
False,unusable,interim/qc/3349_q31.json,1,1,2,1,43499
False,unusable,interim/qc/3349_q35.json,1,1,1,1,43499
False,unusable,interim/qc/334_q31.json,1,1,1,1,62539
False,unusable,interim/qc/334_q35.json,1,1,1,1,62539
True,acceptable,interim/qc/3350_q31.json,4,4,4,4,35039
True,acceptable,interim/qc/3350_q35.json,4,3,4,3,35039
True,acceptable,interim/qc/3351_q31.json,4,3,3,3,11341
True,acceptable,interim/qc/3351_q35.json,4,3,4,3,11341
False,unusable,interim/qc/3352_q31.json,1,1,1,1,77201
False,unusable,interim/qc/3352_q35.json,1,1,1,1,77201
False,unusable,interim/qc/3353_q31.json,1,1,1,1,11143
False,unusable,interim/qc/3353_q35.json,1,1,1,1,11143
True,needs_review,interim/qc/3354_q31.json,3,2,2,2,66317
,acceptable,interim/qc/3354_q35.json,4,2,3,2,66317
True,acceptable,interim/qc/3355_q31.json,4,2,4,2,18799
False,unusable,interim/qc/3355_q35.json,2,1,4,1,18799
True,acceptable,interim/qc/3356_q31.json,4,3,3,3,13388
True,acceptable,interim/qc/3356_q35.json,4,2,3,2,13388
True,needs_review,interim/qc/3357_q31.json,3,2,2,2,58094
True,needs_review,interim/qc/3357_q35.json,3,1,2,2,58094
True,acceptable,interim/qc/3358_q31.json,4,3,4,3,16534
False,unusable,interim/qc/3358_q35.json,2,1,4,1,16534
True,needs_review,interim/qc/3359_q31.json,3,2,4,2,12913
True,acceptable,interim/qc/3359_q35.json,4,2,4,2,12913
False,unusable,interim/qc/335_q31.json,1,1,1,1,81080
False,unusable,interim/qc/335_q35.json,1,1,1,1,81080
True,acceptable,interim/qc/3360_q31.json,4,3,4,3,11511
True,acceptable,interim/qc/3360_q35.json,4,2,4,3,11511
True,acceptable,interim/qc/3361_q31.json,4,3,4,3,27831
True,acceptable,interim/qc/3361_q35.json,4,3,3,3,27831
True,acceptable,interim/qc/3362_q31.json,4,3,4,3,90161
True,acceptable,interim/qc/3362_q35.json,4,3,4,3,90161
False,unusable,interim/qc/3363_q31.json,1,1,1,1,82863
False,unusable,interim/qc/3363_q35.json,1,1,1,1,82863
True,acceptable,interim/qc/3364_q31.json,4,2,4,2,48396
True,acceptable,interim/qc/3364_q35.json,4,3,4,3,48396
True,acceptable,interim/qc/3365_q31.json,4,3,3,3,20959
True,acceptable,interim/qc/3365_q35.json,3,2,3,2,20959
True,acceptable,interim/qc/3366_q31.json,4,4,4,3,65606
False,unusable,interim/qc/3366_q35.json,1,1,4,1,65606
False,unusable,interim/qc/3367_q31.json,1,1,4,1,80165
True,acceptable,interim/qc/3367_q35.json,4,3,4,3,80165
False,unusable,interim/qc/3368_q31.json,1,1,1,1,66094
False,unusable,interim/qc/3368_q35.json,2,1,4,1,66094
True,acceptable,interim/qc/3369_q31.json,3,2,4,2,13395
True,acceptable,interim/qc/3369_q35.json,4,2,3,2,13395
True,acceptable,interim/qc/336_q31.json,4,4,4,4,70084
True,acceptable,interim/qc/336_q35.json,4,4,4,4,70084
True,acceptable,interim/qc/3370_q31.json,4,3,4,3,50962
True,acceptable,interim/qc/3370_q35.json,4,3,4,3,50962
True,acceptable,interim/qc/3371_q31.json,4,3,3,3,16007
True,acceptable,interim/qc/3371_q35.json,4,3,4,3,16007
False,unusable,interim/qc/3372_q31.json,1,1,1,1,85025
False,unusable,interim/qc/3372_q35.json,1,1,1,1,85025
True,acceptable,interim/qc/3373_q31.json,3,2,2,2,36322
True,acceptable,interim/qc/3373_q35.json,4,2,3,2,36322
False,unusable,interim/qc/3374_q31.json,1,1,1,1,72090
False,unusable,interim/qc/3374_q35.json,1,1,4,1,72090
True,acceptable,interim/qc/3375_q31.json,3,2,3,2,84818
True,needs_review,interim/qc/3375_q35.json,3,1,2,2,84818
True,acceptable,interim/qc/3376_q31.json,4,2,3,2,17679
True,acceptable,interim/qc/3376_q35.json,4,3,3,3,17679
True,acceptable,interim/qc/3377_q31.json,4,3,3,3,26174
False,unusable,interim/qc/3377_q35.json,2,1,2,1,26174
True,acceptable,interim/qc/3378_q31.json,4,3,4,3,72343
True,needs_review,interim/qc/3378_q35.json,2,1,3,2,72343
True,acceptable,interim/qc/3379_q31.json,3,2,2,2,18246
True,acceptable,interim/qc/3379_q35.json,3,2,3,2,18246
True,acceptable,interim/qc/337_q31.json,4,4,4,4,92817
True,acceptable,interim/qc/337_q35.json,4,2,4,2,92817
False,unusable,interim/qc/3380_q31.json,1,1,2,1,28273
False,unusable,interim/qc/3380_q35.json,1,1,1,1,28273
False,unusable,interim/qc/3381_q31.json,1,1,1,1,35757
False,unusable,interim/qc/3381_q35.json,2,1,1,1,35757
True,acceptable,interim/qc/3382_q31.json,4,3,4,3,97816
False,unusable,interim/qc/3382_q35.json,1,1,1,1,97816
False,unusable,interim/qc/3383_q31.json,1,1,1,1,46748
False,unusable,interim/qc/3383_q35.json,1,1,1,1,46748
False,unusable,interim/qc/3384_q31.json,1,1,1,1,97892
False,unusable,interim/qc/3384_q35.json,1,1,1,1,97892
